0.0	0.0
0.01	6.190955049758073e-07
0.02	2.474510239373008e-06
0.03	5.566244233542786e-06
0.04	9.894297517836328e-06
0.05	1.545867012260482e-05
0.06	2.225936207819943e-05
0.07	3.0296373414971364e-05
0.08	3.9569704163271787e-05
0.09	5.007935435345189e-05
0.1	6.182532401586287e-05
0.11	7.48076131808559e-05
0.12	8.902622187878214e-05
0.13	0.00010448115013999282
0.14	0.0001211723979948391
0.15	0.00013909996547367212
0.16	0.00015826385260684316
0.17	0.0001786640594247034
0.18	0.00020030058595760388
0.19	0.00022317343223589588
0.2	0.0002472825982899307
0.21	0.0002726280841500593
0.22	0.000299209889846633
0.23	0.0003270280154100029
0.24	0.0003560824608705203
0.25	0.00038637322625853634
0.26	0.00041790031160440224
0.27	0.000450663716938469
0.28	0.000484663442291088
0.29	0.0005198994876926102
0.3	0.0005563718531733871
0.31	0.0005940805387637698
0.32	0.0006330255444941095
0.33	0.0006732068703947571
0.34	0.0007146245164960641
0.35000000000000003	0.0007572784828283815
0.36	0.0008011687694220602
0.37	0.0008462953763074522
0.38	0.000892658303514908
0.39	0.0009402575510747791
0.4	0.0009890931190174167
0.41000000000000003	0.0010391650073731718
0.42	0.001090473216172395
0.43	0.0011430177454454387
0.44	0.0011967985952226537
0.45	0.0012518157655343912
0.46	0.0013080692564110016
0.47000000000000003	0.0013655590678828373
0.48	0.0014242851999802478
0.49	0.0014842476527335859
0.5	0.0015454464261732024
0.51	0.0016078815203294482
0.52	0.0016715529352326747
0.53	0.001736460670913233
0.54	0.001802604727401474
0.55	0.0018699851047277497
0.56	0.00193860180292241
0.5700000000000001	0.002008454822015807
0.58	0.002079544162038291
0.59	0.002151869823020215
0.6	0.002225431804991929
0.61	0.0023002301079837837
0.62	0.0023762647320261314
0.63	0.0024535356771493225
0.64	0.002532042943383708
0.65	0.0026117865307596403
0.66	0.002692766439307469
0.67	0.002774982669057547
0.68	0.0028584352200402233
0.6900000000000001	0.002943124092285851
0.7000000000000001	0.0030290492858247807
0.71	0.0031162108006873627
0.72	0.0032046086369039496
0.73	0.003294242794504891
0.74	0.0033851132735205403
0.75	0.003477220073981247
0.76	0.0035705631959173628
0.77	0.0036651426393592384
0.78	0.003760958404337226
0.79	0.0038580104908816763
0.8	0.00395629889902294
0.81	0.004055823628791369
0.8200000000000001	0.0041565846802173135
0.8300000000000001	0.004258582053331125
0.84	0.004361815748163154
0.85	0.004466285764743754
0.86	0.0045719921031032755
0.87	0.004678934763272067
0.88	0.004787113745280484
0.89	0.004896529049158875
0.9	0.005007180674937592
0.91	0.005119068622646984
0.92	0.005232192892317404
0.93	0.005346553483979205
0.9400000000000001	0.005462150397662736
0.9500000000000001	0.005578983633398347
0.96	0.00569705319121639
0.97	0.0058163590711472184
0.98	0.005936901273221181
0.99	0.006058679797468632
1.0	0.006181694643919919
1.01	0.006305945812605394
1.02	0.006431433303555409
1.03	0.006558157116800316
1.04	0.006686117252370465
1.05	0.006815313710296206
1.06	0.006945746490607894
1.07	0.0070774155933358745
1.08	0.007210321018510504
1.09	0.0073444627661621315
1.1	0.007479840836321108
1.11	0.007616455229017784
1.12	0.007754305944282513
1.1300000000000001	0.007893392982145645
1.1400000000000001	0.008033716342637531
1.1500000000000001	0.00817527602578852
1.16	0.008318072031628964
1.17	0.008462104360189217
1.18	0.008607373011499631
1.19	0.008753877985590554
1.2	0.00890161928249234
1.21	0.009050596902235334
1.22	0.009200810844849893
1.23	0.00935226111036637
1.24	0.00950494769881511
