0.600	-0.3574221000
0.800	-0.9737436800
0.900	-1.1506353171
1.000	-1.2776213600
1.100	-1.3782334400
1.200	-1.4585535900
1.300	-1.5242169900
1.350	-1.5527981700
1.400	-1.5790160400
1.450	-1.6031761826
1.500	-1.6255199700
1.600	-1.6655842300
1.700	-1.7005424994
1.800	-1.7313284600
2.000	-1.7832978600
2.200	-1.8255891300
2.400	-1.8607576900
2.600	-1.8905525900
2.800	-1.9163685800
3.000	-1.9402438000
3.200	-1.9625316611
3.400	-1.9830839474
3.600	-2.0017524432
3.800	-2.0183889327
4.000	-2.0328452000
