0.600	-0.6932479400
0.800	-1.2855438600
0.900	-1.4699610107
1.000	-1.6098759400
1.100	-1.7244122200
1.200	-1.8199507300
1.300	-1.9017292900
1.350	-1.9385467900
1.400	-1.9730728500
1.450	-2.0055285404
1.500	-2.0360933400
1.600	-2.0921672600
1.700	-2.1422328009
1.800	-2.1869261700
2.000	-2.2622795400
2.200	-2.3216004500
2.400	-2.3676966200
2.600	-2.4030181000
2.800	-2.4296575200
3.000	-2.4503500000
3.200	-2.4662137701
3.400	-2.4778822327
3.600	-2.4859887903
3.800	-2.4911668453
4.000	-2.4940498000
